student,title,type,status,final score
romildav,E03D19,EXAM,FAILED,0
rudolfsa,E03D19,EXAM,FAILED,0
rustyilo,E03D19,EXAM,REGISTERED,None
sarumanj,E03D19,EXAM,REGISTERED,None
scheinwe,E03D19,EXAM,IN_PROGRESS,None
serinaqu,E03D19,EXAM,IN_PROGRESS,None
sherritt,E03D19,EXAM,FAILED,0
shireenb,E03D19,EXAM,FAILED,0
shoreluc,E03D19,EXAM,REGISTERED,None
sigrinla,E03D19,EXAM,FAILED,0
smedleya,E03D19,EXAM,IN_PROGRESS,None
solonman,E03D19,EXAM,FAILED,0
spockyat,E03D19,EXAM,FAILED,0
starmieb,E03D19,EXAM,FAILED,0
steelbut,E03D19,EXAM,FAILED,0
stefanfr,E03D19,EXAM,FAILED,0
stevronk,E03D19,EXAM,FAILED,0
stygianw,E03D19,EXAM,FAILED,0
szeskiel,E03D19,EXAM,FAILED,0
tameikag,E03D19,EXAM,FAILED,0
tamekama,E03D19,EXAM,FAILED,0
tandrash,E03D19,EXAM,FAILED,0
tonyafla,E03D19,EXAM,FAILED,0
tregarva,E03D19,EXAM,FAILED,0
tuckermi,E03D19,EXAM,FAILED,0
tylandfa,E03D19,EXAM,IN_PROGRESS,None
tylergir,E03D19,EXAM,IN_PROGRESS,None
tyrandes,E03D19,EXAM,REGISTERED,None
ukelelew,E03D19,EXAM,FAILED,0
ulrikebu,E03D19,EXAM,FAILED,0
viksuldu,E03D19,EXAM,FAILED,0
vilkasro,E03D19,EXAM,REGISTERED,None
virginpr,E03D19,EXAM,FAILED,0
woodyriv,E03D19,EXAM,IN_PROGRESS,None
wymandae,E03D19,EXAM,IN_PROGRESS,None
zekkobos,E03D19,EXAM,FAILED,0
zizekgen,E03D19,EXAM,REGISTERED,None
